안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
00003538,기타,,학하중앙로168번길,01,,0,0,,대전광역시 유성구 학하동 749-8,36.33830840,127.30996860,02,226,0,서행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003537,기타,,학하중앙로168번길,01,,0,0,,대전광역시 유성구 학하동 749-8,36.33836353,127.30984020,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003536,기타,,학하중앙로168번길,02,,0,0,,대전광역시 유성구 학하동 806,36.33838352,127.30960070,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003535,기타,,학하중앙로168번길,02,,0,0,,대전광역시 유성구 학하동 806,36.33823172,127.30958260,03,325,0,자전거횡단도 표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003534,기타,,학하중앙로168번길,01,,0,0,,대전광역시 유성구 학하동 806,36.33857957,127.30989940,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00005618,특별시도,,유등로,01,,0,0,,대전광역시 서구 탄방동 1461,36.34826776,127.40199620,02,205,0,이륜자동차및 원동기 장치자전거통행금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003593,기타,,동서대로179번길,02,,0,0,,대전광역시 유성구 덕명동 619,36.34737371,127.29701790,01,130,0,낙석도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003592,특별시도,,동서대로,02,,0,0,,대전광역시 유성구 덕명동 154-15,36.34765460,127.29560300,03,322,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003591,기타,,학하서로121번길,01,,0,0,,대전광역시 유성구 덕명동 588,36.34991686,127.29863510,03,322,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003590,특별시도,,동서대로,01,,0,0,,대전광역시 유성구 덕명동 154-15,36.34657258,127.29533700,03,313,0,우측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003589,기타,,동서대로179번길,02,,0,0,,대전광역시 유성구 덕명동 621,36.34829439,127.29837820,03,325,0,자전거횡단도 표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003588,기타,,동서대로179번길,01,,0,0,,대전광역시 유성구 덕명동 595,36.34748217,127.29688990,03,322,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003587,기타,,동서대로179번길,02,,0,0,,대전광역시 유성구 덕명동 595,36.34778374,127.29742080,03,322,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003586,기타,,학하서로121번길,02,,0,0,,대전광역시 유성구 덕명동 598,36.34926530,127.29920360,01,129,0,"과속방지턱, 고원식 횡단보도, 고원식 교차로 표지",01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003585,기타,,학하서로121번길,01,,0,0,,대전광역시 유성구 덕명동 626,36.34888558,127.29952190,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003584,기타,,학하서로121번길,02,,0,0,,대전광역시 유성구 덕명동 623-1,36.34923211,127.29943900,02,226,0,서행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003583,기타,,학하서로121번길,02,,0,0,,대전광역시 유성구 덕명동 623-1,36.34945845,127.29923740,02,218,0,정차·주차금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003582,기타,,학하서로121번길,01,,0,0,,대전광역시 유성구 덕명동 598,36.34928802,127.29884900,02,218,0,정차·주차금지표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003581,기타,,학하서로121번길,01,,0,0,,대전광역시 유성구 덕명동 598,36.34943098,127.29901820,03,322,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003580,기타,,학하서로121번길,01,,0,0,,대전광역시 유성구 덕명동 622,36.34963569,127.29895780,02,226,0,서행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003579,기타,,학하서로121번길,02,,0,0,,대전광역시 유성구 덕명동 622,36.34880586,127.29831990,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003578,기타,,학하서로121번길,02,,0,0,,대전광역시 유성구 덕명동 623-3,36.34884131,127.29978190,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003577,기타,,학하서로121번길,01,,0,0,,대전광역시 유성구 덕명동 624,36.34980147,127.29872350,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003576,기타,,동서대로179번길,02,,0,0,,대전광역시 유성구 덕명동 620-5,36.34639465,127.29549970,03,322,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003575,기타,,동서대로179번길,01,,0,0,,대전광역시 유성구 덕명동 616-4,36.34648712,127.29556710,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003574,특별시도,,동서대로,02,,0,0,,대전광역시 유성구 덕명동 154-15,36.34656852,127.29548490,03,314,0,좌측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003573,특별시도,,학하서로77번길,02,,0,0,,대전광역시 유성구 계산동 산40,36.34530261,127.29509530,02,211,0,진입금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003572,특별시도,,동서대로,01,,0,0,,대전광역시 유성구 계산동 산40,36.34540355,127.29501700,02,214,0,좌회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003571,특별시도,,동서대로,01,,0,0,,대전광역시 유성구 계산동 산40,36.34556403,127.29506160,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003570,특별시도,,동서대로,02,,0,0,,대전광역시 유성구 덕명동 154-15,36.34635796,127.29506610,03,314,0,좌측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003569,기타,,동서대로179번길,02,,0,0,,대전광역시 유성구 덕명동 618,36.34836540,127.29707850,03,322,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003568,특별시도,,동서대로,01,,0,0,,대전광역시 유성구 덕명동 154-15,36.34925833,127.29676720,03,314,0,좌측면통행표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003567,특별시도,,동서대로,02,,0,0,,대전광역시 유성구 덕명동 154-15,36.34857956,127.29626320,03,313,0,우측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003566,특별시도,,동서대로,02,,0,0,,대전광역시 유성구 덕명동 155-5,36.34906700,127.29633770,03,314,0,좌측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003565,기타,,동서대로179번길,01,,0,0,,대전광역시 유성구 덕명동 595,36.34767582,127.29696780,03,319,0,주차장표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003564,특별시도,,동서대로,02,,0,0,,대전광역시 유성구 덕명동 154-15,36.34754745,127.29564080,03,314,0,좌측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00005619,특별시도,,유등로,01,,0,0,,대전광역시 서구 탄방동 1459,36.34811411,127.40170160,04,428,0,견인지역표지,02, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003623,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34071494,127.30639150,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003622,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34069272,127.30644640,02,226,0,서행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003621,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34062345,127.30661220,02,213,0,우회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003620,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34058156,127.30671200,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003619,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34046277,127.30699870,03,326,0,일방통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003618,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34028106,127.30742990,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003617,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34179805,127.30786940,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003616,기타,,덕명로81번길,01,,0,0,,대전광역시 유성구 덕명동 537-10,36.35771911,127.30802320,01,102,0,T자형교차로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003615,기타,,덕명로98번길,02,,0,0,,대전광역시 유성구 덕명동 582,36.35611847,127.30996380,01,102,0,T자형교차로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003614,기타,,덕명로97번길,02,,0,0,,대전광역시 유성구 덕명동 577,36.35678962,127.30844970,01,129,0,"과속방지턱, 고원식 횡단보도, 고원식 교차로 표지",01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003613,기타,,덕명로97번길,01,,0,0,,대전광역시 유성구 덕명동 578,36.35749744,127.30916940,01,129,0,"과속방지턱, 고원식 횡단보도, 고원식 교차로 표지",01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003612,기타,,덕명로71번길,01,,0,0,,대전광역시 유성구 덕명동 575,36.35813972,127.30664580,02,218,0,정차·주차금지표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003611,기타,,덕명로71번길,01,,0,0,,대전광역시 유성구 덕명동 575,36.35761815,127.30642380,03,325,0,자전거횡단도 표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003610,기타,,덕명동로,01,,0,0,,대전광역시 유성구 덕명동 574,36.35785521,127.30738440,02,218,0,정차·주차금지표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003609,기타,,덕명동로,02,,0,0,,대전광역시 유성구 덕명동 574,36.35804102,127.30760210,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003608,기타,,덕명동로10번길,01,,0,0,,대전광역시 유성구 덕명동 576,36.35793619,127.30854100,01,129,0,"과속방지턱, 고원식 횡단보도, 고원식 교차로 표지",03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003607,기타,,덕명동로10번길,01,,0,0,,대전광역시 유성구 덕명동 576,36.35799613,127.30834390,02,218,0,정차·주차금지표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003606,특별시도,,덕명로,02,,0,0,,대전광역시 유성구 덕명동 574,36.35710186,127.30740920,02,214,0,좌회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003605,특별시도,,덕명로,02,,0,0,,대전광역시 유성구 덕명동 574,36.35737630,127.30641450,02,214,0,좌회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003604,특별시도,,덕명로,01,,0,0,,대전광역시 유성구 덕명동 574,36.35651679,127.30870960,03,325,0,자전거횡단도 표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003603,기타,,덕명로98번길,01,,0,0,,대전광역시 유성구 덕명동 546-1,36.35627689,127.30892220,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003602,특별시도,,상대서로68번길,01,,0,0,,대전광역시 유성구 상대동 457,36.34537371,127.33531200,02,224,0,최고속도제한표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003601,특별시도,,상대로,02,,0,0,,대전광역시 유성구 상대동 494,36.34578965,127.33603260,02,224,0,최고속도제한표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003600,특별시도,,상대로,02,,0,0,,대전광역시 유성구 상대동 494,36.34578812,127.33676590,02,218,0,정차·주차금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003599,특별시도,,상대로,02,,0,0,,대전광역시 유성구 상대동 467-3,36.34823449,127.33595300,03,302,0,자전거전용도로표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003598,특별시도,,월드컵대로321번길,01,,0,0,,대전광역시 유성구 구암동 639,36.34889375,127.33590520,03,322,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003597,특별시도,,상대로,01,,0,0,,대전광역시 유성구 상대동 493,36.34813182,127.33551280,02,224,0,최고속도제한표지,02, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003596,특별시도,,상대로,01,,0,0,,대전광역시 유성구 상대동 493,36.34543985,127.33550450,01,132,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003595,특별시도,,상대로,02,,0,0,,대전광역시 유성구 상대동 493,36.34535414,127.33566710,02,224,0,최고속도제한표지,02, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003594,특별시도,,월드컵대로,01,,0,0,,대전광역시 유성구 상대동 556,36.34873708,127.33617880,03,324,0,어린이보호표지(어린이보호구역안),01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003653,기타,,학하중앙로149번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34058168,127.30893940,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003652,기타,,학하중앙로149번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34063286,127.30897510,03,327,0,일방통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003651,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34006300,127.30794690,02,213,0,우회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003650,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34123466,127.30852560,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003649,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34145175,127.30866650,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003648,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34192076,127.30896370,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003647,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34188317,127.30893470,01,102,0,T자형교차로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003646,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34181379,127.30889680,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003645,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34163601,127.30878070,02,226,0,서행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003644,기타,,학하중앙로127번길,02,,0,0,,대전광역시 유성구 학하동 791,36.34249539,127.30737810,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003643,기타,,학하중앙로127번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34159417,127.30721960,03,327,0,일방통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003642,기타,,학하중앙로127번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34163125,127.30713140,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003641,기타,,학하중앙로127번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34167478,127.30702680,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003640,기타,,학하중앙로127번길,02,,0,0,,대전광역시 유성구 학하동 791,36.34211815,127.30713420,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003639,기타,,학하중앙로127번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34150995,127.30661240,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003638,기타,,학하중앙로127번길,02,,0,0,,대전광역시 유성구 학하동 791,36.34141990,127.30668640,02,214,0,좌회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003637,기타,,학하중앙로127번길,02,,0,0,,대전광역시 유성구 학하동 791,36.34158823,127.30679560,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003636,기타,,학하중앙로127번길,02,,0,0,,대전광역시 유성구 학하동 791,36.34162602,127.30695660,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003635,특별시도,,학하로,02,,0,0,,대전광역시 유성구 학하동 793,36.34186246,127.30598720,03,302,0,자전거전용도로표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003634,특별시도,,학하중앙로,01,,0,0,,대전광역시 유성구 계산동 770,36.34190806,127.30531750,03,302,0,자전거전용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003633,특별시도,,학하로,01,,0,0,,대전광역시 유성구 학하동 793,36.34142397,127.30534070,03,325,0,자전거횡단도 표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003632,특별시도,,학하로,02,,0,0,,대전광역시 유성구 학하동 793,36.34105308,127.30547020,03,302,0,자전거전용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003631,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34010560,127.30584920,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003630,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34015002,127.30616970,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003629,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34020641,127.30603670,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003628,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34031816,127.30601350,03,327,0,일방통행표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003627,특별시도,,학하중앙로128번길,02,,0,0,,대전광역시 유성구 학하동 794,36.34013008,127.30598590,03,324의2,0,장애인보호표지(장애인보호구역 안),01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003626,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34059343,127.30615670,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003625,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34105786,127.30645550,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003624,특별시도,,학하중앙로128번길,01,,0,0,,대전광역시 유성구 학하동 794,36.34098012,127.30640620,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00005601,특별시도,,동산초교로,02,,0,0,,대전광역시 동구 홍도동 1006,36.34700974,127.42575640,03,322,0,횡단보도표지,02, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003683,특별시도,,학하서로,01,,0,0,,대전광역시 유성구 복용동 622,36.34461221,127.30595750,01,105,0,ㅓ자형교차로 표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003682,특별시도,,학하서로,01,,0,0,,대전광역시 유성구 복용동 622,36.34468891,127.30577470,01,132,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003681,특별시도,,학하서로,01,,0,0,,대전광역시 유성구 덕명동 627,36.34483179,127.30544410,02,218,0,정차·주차금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003680,기타,,학하로111번길,01,,0,0,,대전광역시 유성구 학하동 793,36.34310462,127.30645300,03,302,0,자전거전용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003679,기타,,학하로111번길,01,,0,0,,대전광역시 유성구 학하동 793,36.34313782,127.30643650,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003678,특별시도,,학하로,01,,0,0,,대전광역시 유성구 학하동 793,36.34299664,127.30653020,01,123,0,중앙분리대시작표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003677,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 790,36.34272555,127.30734170,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003676,기타,,학하중앙로127번길,02,,0,0,,대전광역시 유성구 학하동 791,36.34260975,127.30744740,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003675,기타,,학하중앙로127번길,02,,0,0,,대전광역시 유성구 학하동 791,36.34255622,127.30741160,01,102,0,T자형교차로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003674,기타,,학하북로,02,,0,0,,대전광역시 유성구 학하동 827,36.34312734,127.30679790,03,302,0,자전거전용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003673,기타,,복용북로18번길,01,,0,0,,대전광역시 유성구 복용동 634,36.34265803,127.30962010,01,129,0,"과속방지턱, 고원식 횡단보도, 고원식 교차로 표지",01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003672,기타,,복용북로18번길,02,,0,0,,대전광역시 유성구 복용동 568,36.34307251,127.30978410,02,218,0,정차·주차금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003671,기타,,복용남로,02,,0,0,,대전광역시 유성구 복용동 632,36.34231633,127.30988770,03,327,0,일방통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003670,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34222389,127.30813670,01,102,0,T자형교차로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003669,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34226482,127.30816780,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003668,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34214452,127.30809350,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003667,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34190566,127.30793900,02,226,0,서행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003666,기타,,학하북로,01,,0,0,,대전광역시 유성구 학하동 791,36.34156539,127.30772150,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003665,기타,,학하중앙로127번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34137963,127.30773200,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003664,기타,,학하중앙로127번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34104404,127.30853300,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003663,기타,,학하중앙로127번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34088772,127.30890190,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003662,기타,,학하중앙로149번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34089926,127.30914600,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003661,기타,,학하중앙로149번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34129620,127.30940080,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003660,기타,,학하중앙로149번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34151329,127.30953970,02,214,0,좌회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003659,기타,,학하중앙로149번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34160066,127.30959380,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003658,기타,,학하중앙로149번길,02,,0,0,,대전광역시 유성구 학하동 791,36.34161075,127.30969910,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003657,기타,,학하중앙로149번길,02,,0,0,,대전광역시 유성구 학하동 791,36.34156425,127.30966460,01,102,0,T자형교차로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003656,특별시도,,학하중앙로150번길,02,,0,0,,대전광역시 유성구 학하동 794,36.34004438,127.30859620,03,303,0,자전거 · 보행자 겸용도로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003655,특별시도,,학하중앙로150번길,02,,0,0,,대전광역시 유성구 학하동 794,36.34012823,127.30865020,02,214,0,좌회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00003654,기타,,학하중앙로149번길,01,,0,0,,대전광역시 유성구 학하동 791,36.34047948,127.30887260,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00005591,기타,,동산초교로34번길,01,,0,0,,대전광역시 동구 홍도동 1006,36.34768134,127.42655520,01,104,0,ㅏ자형교차로 표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002539,특별시도,,동서대로,01,,0,0,,대전광역시 유성구 원신흥동 609,36.33221782,127.33676760,03,313,0,우측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002538,특별시도,,동서대로656번길,01,,0,0,,대전광역시 유성구 용계동 680,36.33099505,127.33733030,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002537,특별시도,,도안중로,02,,0,0,,대전광역시 서구 관저동 1907,36.30770930,127.33452430,03,308,0,직진및우회전표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002536,특별시도,,봉우로56번길,01,,0,0,,대전광역시 서구 관저동 1909,36.30750582,127.33406800,02,224,0,최고속도제한표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002535,특별시도,,도안대로,01,,0,0,,대전광역시 서구 관저동 1914,36.30657937,127.33488570,03,313,0,우측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002534,특별시도,,도안대로,01,,0,0,,대전광역시 서구 관저동 988-2,36.30810280,127.33470230,03,308,0,직진및우회전표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002533,특별시도,,도안중로,02,,0,0,,대전광역시 유성구 원내동 785-2,36.30788656,127.33281210,03,313,0,우측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
